fold,n_test,r2,rmse,mae,elapsed_sec
loso::erigeron_annuus,1,NA,0.03018481808021889,0.03018481808021889,0.331301212310791
loso::erigeron_canadensis,1,NA,0.26682245632760093,0.26682245632760093,0.33167243003845215
loso::erigeron_karvinskianus,1,NA,1.887225405740832,1.887225405740832,0.2640414237976074
loso::erigeron_strigosus,1,NA,0.3116267954147265,0.3116267954147265,0.32795071601867676
loso::erigeron_uniflorus,1,NA,2.5141699208953225,2.5141699208953225,0.27581119537353516
loso::eriophorum_angustifolium,1,NA,0.4615373080121472,0.4615373080121472,0.3242065906524658
loso::eriophorum_vaginatum,1,NA,0.9768787963860572,0.9768787963860572,0.19768977165222168
loso::erodium_cicutarium,1,NA,0.03787950458425904,0.03787950458425904,0.32929491996765137
loso::erodium_glaucophyllum,1,NA,2.007799401569664,2.007799401569664,0.2216184139251709
loso::eryngium_campestre,1,NA,0.9785324461278444,0.9785324461278444,0.20117807388305664
loso::eucalyptus_camaldulensis,1,NA,1.6319697605195005,1.6319697605195005,0.3184232711791992
loso::eucalyptus_viminalis,1,NA,1.257437173841331,1.257437173841331,0.2682836055755615
loso::euphorbia_amygdaloides,1,NA,0.42221945547674355,0.42221945547674355,0.32851266860961914
loso::euphorbia_cyparissias,1,NA,0.293684983547184,0.293684983547184,0.3405780792236328
loso::euphorbia_dulcis,1,NA,0.36952417218941136,0.36952417218941136,0.3333308696746826
loso::euphorbia_falcata,1,NA,0.33445985124207844,0.33445985124207844,0.32118964195251465
loso::euphorbia_flavicoma,1,NA,1.1830224673582928,1.1830224673582928,0.33135128021240234
loso::euphorbia_nutans,1,NA,0.18033233390534775,0.18033233390534775,0.33028292655944824
loso::euphorbia_variabilis,1,NA,0.20289895415125603,0.20289895415125603,0.34406399726867676
loso::euphrasia_frigida,1,NA,0.5363879025965979,0.5363879025965979,0.24208617210388184
loso::euphrasia_minima,1,NA,0.802103838085535,0.802103838085535,0.32115793228149414
loso::euthamia_graminifolia,1,NA,0.3357556262236976,0.3357556262236976,0.33281922340393066
loso::fallopia_convolvulus,1,NA,0.22913117243602432,0.22913117243602432,0.33912038803100586
loso::festuca_altissima,1,NA,0.350162370355537,0.350162370355537,0.33310723304748535
loso::festuca_filiformis,1,NA,0.2746551729219915,0.2746551729219915,0.33200621604919434
loso::festuca_halleri,1,NA,0.5387797995478547,0.5387797995478547,0.32177162170410156
loso::festuca_nigrescens,1,NA,1.106710198413149,1.106710198413149,0.2634274959564209
loso::festuca_rubra,1,NA,1.471702141679864,1.471702141679864,0.20513582229614258
loso::festuca_varia,1,NA,2.067684923705778,2.067684923705778,0.32421159744262695
loso::filipendula_ulmaria,1,NA,0.956788355016478,0.956788355016478,0.332855224609375
loso::fragaria_virginiana,1,NA,0.5754037813863313,0.5754037813863313,0.3306422233581543
loso::fragaria_viridis,1,NA,0.2313393214145334,0.2313393214145334,0.340623140335083
loso::fraxinus_excelsior,1,NA,0.08098796056824398,0.08098796056824398,0.33627772331237793
loso::fraxinus_mandshurica,1,NA,0.20955647265053923,0.20955647265053923,0.3348979949951172
loso::fraxinus_pennsylvanica,1,NA,0.42583927852595505,0.42583927852595505,0.33325839042663574
loso::gagea_serotina,1,NA,0.6028644147606578,0.6028644147606578,0.3206298351287842
loso::galatella_linosyris,1,NA,0.7885893011841043,0.7885893011841043,0.34521055221557617
loso::galeopsis_segetum,1,NA,0.4714328629452824,0.4714328629452824,0.33434510231018066
loso::galeopsis_tetrahit,1,NA,0.6268543342314725,0.6268543342314725,0.3328101634979248
loso::galinsoga_quadriradiata,1,NA,0.5036508722707582,0.5036508722707582,0.32884788513183594
loso::galium_aparine,1,NA,0.1612639784960468,0.1612639784960468,0.34321069717407227
loso::galium_odoratum,1,NA,0.3209190470139567,0.3209190470139567,0.33371758460998535
loso::galium_saxatile,1,NA,0.5294585437321486,0.5294585437321486,0.3326601982116699
loso::galium_sylvaticum,1,NA,NA,NA,0.3301973342895508
loso::galium_uliginosum,1,NA,0.11016838747486757,0.11016838747486757,0.3406252861022949
loso::galium_verum,1,NA,0.9667509954231397,0.9667509954231397,0.33629703521728516
loso::genista_hispanica,1,NA,1.1465932052979575,1.1465932052979575,0.3343217372894287
loso::gentiana_lutea,1,NA,0.7130015270857162,0.7130015270857162,0.32041358947753906
loso::gentiana_punctata,1,NA,0.5180556313009619,0.5180556313009619,0.32260727882385254
loso::gentiana_purpurea,1,NA,0.8204193053103597,0.8204193053103597,0.27695631980895996
loso::gentianella_campestris,1,NA,0.02008310268210467,0.02008310268210467,0.3215198516845703
loso::geranium_nodosum,1,NA,0.26402576954461576,0.26402576954461576,0.3284115791320801
loso::geranium_rotundifolium,1,NA,1.0405753285654367,1.0405753285654367,0.32933664321899414
loso::geum_montanum,1,NA,1.0545374922069637,1.0545374922069637,0.32523202896118164
loso::geum_rivale,1,NA,0.16484534537422135,0.16484534537422135,0.33849215507507324
loso::gleditsia_triacanthos,1,NA,0.35060400889791676,0.35060400889791676,0.32627153396606445
loso::globularia_cordifolia,1,NA,0.5376615057874385,0.5376615057874385,0.26455116271972656
loso::globularia_nudicaulis,1,NA,0.8756882168850182,0.8756882168850182,0.3197159767150879
loso::globularia_vulgaris,1,NA,0.2205625651869596,0.2205625651869596,0.3390798568725586
loso::glyceria_maxima,1,NA,0.5831938777368482,0.5831938777368482,0.3309140205383301
loso::gnaphalium_sylvaticum,1,NA,0.3273438317859809,0.3273438317859809,0.3321259021759033
loso::groenlandia_densa,1,NA,0.7228249700033622,0.7228249700033622,0.33252835273742676
loso::gymnadenia_conopsea,1,NA,0.2143193137213859,0.2143193137213859,0.33034586906433105
loso::hedera_helix,1,NA,0.3528978899891122,0.3528978899891122,0.34194493293762207
loso::helianthemum_apenninum,1,NA,0.2923868627136281,0.2923868627136281,0.32216906547546387
loso::helianthus_annuus,1,NA,0.3327077391652109,0.3327077391652109,0.3219935894012451
loso::helichrysum_arenarium,1,NA,0.62213960342108,0.62213960342108,0.3311312198638916
loso::helleborus_foetidus,1,NA,0.17776474583531243,0.17776474583531243,0.3390047550201416
loso::helleborus_niger,1,NA,0.2318237584853935,0.2318237584853935,0.33384060859680176
loso::herniaria_glabra,1,NA,0.34712284275398897,0.34712284275398897,0.19628381729125977
loso::hieracium_porrifolium,1,NA,1.4891119518255862,1.4891119518255862,0.32938194274902344
loso::hieracium_prenanthoides,1,NA,1.349719461829761,1.349719461829761,0.2627840042114258
loso::hieracium_racemosum,1,NA,0.1881284155331988,0.1881284155331988,0.3401796817779541
loso::hieracium_umbellatum,1,NA,0.4831972476462685,0.4831972476462685,0.33193063735961914
loso::hippuris_vulgaris,1,NA,0.5229565243424901,0.5229565243424901,0.33129310607910156
loso::holcus_lanatus,1,NA,0.017148705695102073,0.017148705695102073,0.32906317710876465
loso::holcus_mollis,1,NA,0.32838292356237675,0.32838292356237675,0.3370192050933838
loso::horminum_pyrenaicum,1,NA,1.793724839573721,1.793724839573721,0.3323204517364502
loso::hottonia_palustris,1,NA,0.3955934379764976,0.3955934379764976,0.3311176300048828
