Feature,Gain,Cover,Frequency,trait
DTR_1_q50,6.59760262490966e-10,0.00305566912698242,0.00255368125741826,leaf_area_mm2
TX_1_q50,5.12821019135929e-10,0.00286169033398875,0.00176239974103514,leaf_area_mm2
RR_1_q50,4.77223212137529e-10,0.00261584969290819,0.00240981189080315,leaf_area_mm2
TG_q50,4.3201988052053e-10,0.00240778305461331,0.000935150882998238,leaf_area_mm2
SU_1_q50,4.31569613792703e-10,0.00183900565201257,0.00136675898284358,leaf_area_mm2
clay_60_100cm_q50,3.57784717748329e-10,0.00270115082214962,0.00222997518253426,leaf_area_mm2
phh2o_15_30cm_q50,3.48216856582824e-10,0.00445624864830221,0.00208610581591915,leaf_area_mm2
phylo_proxy_fallbackTRUE,3.01319137082635e-10,0.000149702707761273,3.59673416537784e-05,leaf_area_mm2
phh2o_60_100cm_q50,2.91750808411119e-10,0.000374953421093901,0.00118692227457469,leaf_area_mm2
FD_q50,2.80438916067772e-10,0.00360246329845379,0.00158256303276625,leaf_area_mm2
soc_5_15cm_q50,2.78729158924437e-10,0.00521885003240979,0.00359673416537784,leaf_area_mm2
TN_1_q50,2.74484788717807e-10,0.000918032116881434,0.000611444808114232,leaf_area_mm2
TG_1_q50,2.61202124780789e-10,0.00219042772710884,0.00111498759126713,leaf_area_mm2
ID_1_q50,2.59506801885575e-10,0.00517379988974326,0.00276948530734093,leaf_area_mm2
try_growth_formherbaceous non-graminoid,2.01558335978442e-10,0.000199552006519421,0.00485559112326008,leaf_area_mm2
GSL_q50,1.83958955279434e-10,0.00128880562783102,0.00104305290795957,leaf_area_mm2
try_growth_formshrub/tree; tree,1.81863198875362e-10,0.00200248658210141,0.00043160809984534,leaf_area_mm2
TNx_1_q50,1.61385383660345e-10,0.000903789460093392,0.000755314174729346,leaf_area_mm2
phh2o_100_200cm_q50,1.24432042980092e-10,0.0026636864423376,0.0021580404992267,leaf_area_mm2
wc2_1_30s_vapr_02_q50,1.12343338264304e-10,0.000716003126572788,0.000827248858036903,leaf_area_mm2
wc2_1_30s_vapr_03_q50,9.66824712441385e-11,0.00193003480626658,0.000971118224652016,leaf_area_mm2
TX_q50,7.28595774653022e-11,0.00164053732590094,0.00115095493292091,leaf_area_mm2
try_growth_formshrub/tree,5.67806468462784e-11,5.32551514683328e-05,0.00140272632449736,leaf_area_mm2
TNn_1_q50,5.45925945287389e-11,0.000874839712056827,0.000791281516383124,leaf_area_mm2
try_woodinesssemi-woody,5.1982632644914e-11,3.87028717066372e-06,0.000251771391576449,leaf_area_mm2
TXx_1_q50,5.13066993041284e-11,0.00156514413181641,0.000791281516383124,leaf_area_mm2
TN_q50,2.46943560305632e-11,0.00132162566303825,0.000791281516383124,leaf_area_mm2
try_growth_formshrub,1.34018533164458e-11,0.00050778167679108,0.000791281516383124,leaf_area_mm2
FD_1_q50,6.83753246279387e-12,0.000299095792548892,0.00043160809984534,leaf_area_mm2
try_growth_formherbaceous non-graminoid/shrub,5.06704108384013e-12,2.30669115371558e-05,0.00104305290795957,leaf_area_mm2
try_growth_formclimber; herbaceous non-graminoid,3.2862125260542e-12,1.08368040778584e-06,0.000107902024961335,leaf_area_mm2
wc2_1_30s_vapr_12_q50,2.84123468826254e-12,0.0023540634686845,0.00118692227457469,leaf_area_mm2
try_habitat_adaptationaquatic/semiaquatic,2.15733799433767e-12,6.81170542036815e-06,0.000395640758191562,leaf_area_mm2
try_leaf_typephotosynthetic stem,1.88698654954032e-12,1.85773784191858e-06,0.00021580404992267,leaf_area_mm2
try_growth_formsucculent,1.55750769276666e-12,1.14560500251646e-05,0.000287738733230227,leaf_area_mm2
try_leaf_typescale-shaped,3.78028174801848e-13,5.7280250125823e-06,0.000359673416537784,leaf_area_mm2
try_leaf_typeneedleleaved,7.48823916889845e-14,1.08368040778584e-05,0.000395640758191562,leaf_area_mm2
try_growth_formshrub; shrub/tree,2.17710664470667e-14,1.08368040778584e-06,7.19346833075568e-05,leaf_area_mm2
try_woodinessnon-woody; woody,4.33637000147093e-17,4.64434460479646e-07,3.59673416537784e-05,leaf_area_mm2
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,9.35608847957379e-18,9.28868920959292e-07,3.59673416537784e-05,leaf_area_mm2
