Feature,Gain,Cover,Frequency,trait
SU_q50,1.86973880229765e-11,0.00127125975615848,0.00146701016172893,seed_mass_mg
phh2o_60_100cm_q50,1.81656965668297e-11,0.000630665635621087,0.00103764133390583,seed_mass_mg
wc2_1_30s_bio_6_q50,1.78235881273543e-11,0.00392826711016657,0.0025762129669386,seed_mass_mg
BEDD_1_q50,1.67826866667268e-11,0.00186448672990767,0.001431229426077,seed_mass_mg
TN_1_q50,1.5779783797322e-11,0.000892426003570738,0.000608272506082725,seed_mass_mg
soc_5_15cm_q50,1.47387705350285e-11,0.00194215644003417,0.00254043223128668,seed_mass_mg
wc2_1_30s_srad_11_q50,1.42620948153461e-11,0.00198766199590057,0.0018605982539001,seed_mass_mg
wc2_1_30s_vapr_01_q50,9.9787389071726e-12,0.00204878423116657,0.00135966795477315,seed_mass_mg
SU_1_q50,8.46108661011833e-12,0.000968440966211194,0.000751395448690425,seed_mass_mg
try_growth_formherbaceous non-graminoid,7.65162391486098e-12,8.83221470679581e-05,0.0032918276799771,seed_mass_mg
wc2_1_30s_srad_12_q50,7.22556989324998e-12,0.000867294526126343,0.00182481751824818,seed_mass_mg
CSU_1_q50,5.82052050744177e-12,0.000622702163344468,0.00110920280520968,seed_mass_mg
bdod_100_200cm_q50,5.79373818543774e-12,0.000204568157963022,0.0008587376556462,seed_mass_mg
try_habitat_adaptationterrestrial,5.23427158520105e-12,2.40972602656139e-05,0.0012881064834693,seed_mass_mg
wc2_1_30s_vapr_03_q50,4.99124446069273e-12,0.00135379028702526,0.00078717618434235,seed_mass_mg
GSL_q50,4.23781041334743e-12,0.00155877213185979,0.00110920280520968,seed_mass_mg
nitrogen_100_200cm_q50,3.79257978567046e-12,0.00109947628276284,0.00153857163303278,seed_mass_mg
CFD_1_q50,3.69171983430382e-12,0.00122430629624179,0.00110920280520968,seed_mass_mg
TXx_1_q50,3.37521135598475e-12,0.000812274172215156,0.0007156147130385,seed_mass_mg
ID_1_q50,2.6221485251085e-12,0.000638525686179828,0.00110920280520968,seed_mass_mg
phh2o_15_30cm_q50,1.7942133704757e-12,0.000182849597208606,0.00064405324173465,seed_mass_mg
logH,1.56424462232302e-12,0.00368098578271987,0.00150279089738085,seed_mass_mg
